year,t,country_name,iso3,j,k,description_short,historical_partner_import_v,forecast_partner_import_v,latest_alg_export_v,market_penetration,rca,global_demand_rank,predicted_growth_abs,predicted_growth_pct,forecast_horizon,model,is_hydrocarbon,forecast_scope,series_id
2024,2024,France,FRA,251,300490,Medicaments: consisting of mixed or unmixed products n.e.c. ,13080685.542,12739716.378185095,40.339,3.083859777110144e-06,0.0038597822723884733,0.9991343731029969,-340969.16381490417,-2.6066612695497224,1,random_forest,False,non_hydrocarbon_diversification,251__300490
2025,2025,France,FRA,251,300490,Medicaments: consisting of mixed or unmixed products n.e.c. ,13080685.542,12816671.839020927,40.339,3.083859777110144e-06,0.0038597822723884733,0.9991343731029969,-264013.7029790729,-2.0183476021296203,2,random_forest,False,non_hydrocarbon_diversification,251__300490
2026,2026,France,FRA,251,300490,Medicaments: consisting of mixed or unmixed products n.e.c. ,13080685.542,12635411.172384806,40.339,3.083859777110144e-06,0.0038597822723884733,0.9991343731029969,-445274.36961519346,-3.4040598880348307,3,random_forest,False,non_hydrocarbon_diversification,251__300490
2024,2024,France,FRA,251,392690,Plastics: other articles n.e.c. in chapter 39,3408266.778,3601792.092377162,118.655,3.481388275293044e-05,0.005497190715296392,0.9931682453123887,193525.31437716214,5.678115211706651,1,random_forest,False,non_hydrocarbon_diversification,251__392690
2025,2025,France,FRA,251,392690,Plastics: other articles n.e.c. in chapter 39,3408266.778,3617527.2561160857,118.655,3.481388275293044e-05,0.005497190715296392,0.9931682453123887,209260.47811608575,6.139791622734462,2,random_forest,False,non_hydrocarbon_diversification,251__392690
2026,2026,France,FRA,251,392690,Plastics: other articles n.e.c. in chapter 39,3408266.778,3618005.8138548727,118.655,3.481388275293044e-05,0.005497190715296392,0.9931682453123887,209739.03585487278,6.15383271077006,3,random_forest,False,non_hydrocarbon_diversification,251__392690
2024,2024,France,FRA,251,401110,"Rubber: new pneumatic tyres, of a kind used on motor cars (i",3072399.219,3014653.289969513,114.498,3.726664142209574e-05,0.08491395706720468,0.9881643961976851,-57745.92903048685,-1.8795060444417737,1,random_forest,False,non_hydrocarbon_diversification,251__401110
2025,2025,France,FRA,251,401110,"Rubber: new pneumatic tyres, of a kind used on motor cars (i",3072399.219,3006248.087352565,114.498,3.726664142209574e-05,0.08491395706720468,0.9881643961976851,-66151.13164743502,-2.1530773487491572,2,random_forest,False,non_hydrocarbon_diversification,251__401110
2026,2026,France,FRA,251,401110,"Rubber: new pneumatic tyres, of a kind used on motor cars (i",3072399.219,3038432.6524055083,114.498,3.726664142209574e-05,0.08491395706720468,0.9881643961976851,-33966.56659449171,-1.1055388370248025,3,random_forest,False,non_hydrocarbon_diversification,251__401110
2024,2024,France,FRA,251,711319,Jewellery: of precious metal (excluding silver) whether or n,4762869.603,4997522.410355145,1.507,3.164058909046727e-07,0.000664679229625341,0.9956701698697406,234652.807355145,4.926710720934784,1,random_forest,False,non_hydrocarbon_diversification,251__711319
2025,2025,France,FRA,251,711319,Jewellery: of precious metal (excluding silver) whether or n,4762869.603,5565111.729302745,1.507,3.164058909046727e-07,0.000664679229625341,0.9956701698697406,802242.1263027452,16.843671844331723,2,random_forest,False,non_hydrocarbon_diversification,251__711319
2026,2026,France,FRA,251,711319,Jewellery: of precious metal (excluding silver) whether or n,4762869.603,6242182.306510891,1.507,3.164058909046727e-07,0.000664679229625341,0.9956701698697406,1479312.7035108907,31.05927364837182,3,random_forest,False,non_hydrocarbon_diversification,251__711319
2024,2024,France,FRA,251,732690,Iron or steel: articles n.e.c.in heading 7326,2488093.856,2425144.9218877098,1.854,7.451487392764978e-07,0.0026880511270757357,0.9902814092846751,-62948.934112290386,-2.5300064127601134,1,random_forest,False,non_hydrocarbon_diversification,251__732690
2025,2025,France,FRA,251,732690,Iron or steel: articles n.e.c.in heading 7326,2488093.856,2378156.908963893,1.854,7.451487392764978e-07,0.0026880511270757357,0.9902814092846751,-109936.94703610707,-4.418520899884697,2,random_forest,False,non_hydrocarbon_diversification,251__732690
2026,2026,France,FRA,251,732690,Iron or steel: articles n.e.c.in heading 7326,2488093.856,2215247.7984813657,1.854,7.451487392764978e-07,0.0026880511270757357,0.9902814092846751,-272846.0575186345,-10.966067733364254,3,random_forest,False,non_hydrocarbon_diversification,251__732690
2024,2024,France,FRA,251,841112,Turbo-jets: of a thrust exceeding 25kN,4855194.632999999,5531546.64009497,785.748,0.00016183656050766608,0.035205620912727636,0.9941305239882933,676352.0070949709,13.930481849232407,1,random_forest,False,non_hydrocarbon_diversification,251__841112
2025,2025,France,FRA,251,841112,Turbo-jets: of a thrust exceeding 25kN,4855194.632999999,5974961.11444903,785.748,0.00016183656050766608,0.035205620912727636,0.9941305239882933,1119766.4814490303,23.063266585404268,2,random_forest,False,non_hydrocarbon_diversification,251__841112
2026,2026,France,FRA,251,841112,Turbo-jets: of a thrust exceeding 25kN,4855194.632999999,6308354.233073408,785.748,0.00016183656050766608,0.035205620912727636,0.9941305239882933,1453159.6000734083,29.929996836718132,3,random_forest,False,non_hydrocarbon_diversification,251__841112
2024,2024,France,FRA,251,841191,Turbines: parts of turbo-jets and turbo-propellers,2594631.828,3348072.1909342697,8387.438,0.003232612006638808,0.04576604889443531,0.9927833338420269,753440.3629342695,29.038430609056316,1,random_forest,False,non_hydrocarbon_diversification,251__841191
2025,2025,France,FRA,251,841191,Turbines: parts of turbo-jets and turbo-propellers,2594631.828,4141784.5910486993,8387.438,0.003232612006638808,0.04576604889443531,0.9927833338420269,1547152.7630486991,59.628990377462486,2,random_forest,False,non_hydrocarbon_diversification,251__841191
2026,2026,France,FRA,251,841191,Turbines: parts of turbo-jets and turbo-propellers,2594631.828,4422182.4024827005,8387.438,0.003232612006638808,0.04576604889443531,0.9927833338420269,1827550.5744827003,70.43583427755208,3,random_forest,False,non_hydrocarbon_diversification,251__841191
2024,2024,France,FRA,251,844399,"Printing machinery: parts and accessories, n.e.c. in item no",1667143.5999999999,1424295.954173312,78.463,4.706433207073464e-05,0.0015052307619635799,0.9860473831106951,-242847.6458266878,-14.566690345492002,1,random_forest,False,non_hydrocarbon_diversification,251__844399
2025,2025,France,FRA,251,844399,"Printing machinery: parts and accessories, n.e.c. in item no",1667143.5999999999,1346020.950196419,78.463,4.706433207073464e-05,0.0015052307619635799,0.9860473831106951,-321122.64980358095,-19.261847018072167,2,random_forest,False,non_hydrocarbon_diversification,251__844399
2026,2026,France,FRA,251,844399,"Printing machinery: parts and accessories, n.e.c. in item no",1667143.5999999999,1204511.5597397631,78.463,4.706433207073464e-05,0.0015052307619635799,0.9860473831106951,-462632.0402602367,-27.749981480913625,3,random_forest,False,non_hydrocarbon_diversification,251__844399
2024,2024,France,FRA,251,847130,"Automatic data processing machines: portable, weighing not m",5009558.856,3764245.1364438767,2.814,5.617261082040475e-07,4.579819987309988e-05,0.9974022714863687,-1245313.719556123,-24.858750148520524,1,random_forest,False,non_hydrocarbon_diversification,251__847130
2025,2025,France,FRA,251,847130,"Automatic data processing machines: portable, weighing not m",5009558.856,3079234.150579778,2.814,5.617261082040475e-07,4.579819987309988e-05,0.9974022714863687,-1930324.7054202217,-38.5328281572788,2,random_forest,False,non_hydrocarbon_diversification,251__847130
2026,2026,France,FRA,251,847130,"Automatic data processing machines: portable, weighing not m",5009558.856,2582182.7973541934,2.814,5.617261082040475e-07,4.579819987309988e-05,0.9974022714863687,-2427376.0586458063,-48.454886516374856,3,random_forest,False,non_hydrocarbon_diversification,251__847130
2024,2024,France,FRA,251,847150,Units of automatic data processing machines: processing unit,1550663.419,1390958.9284148389,0.0,0.0,0.00030882524913522914,0.9943229797234742,-159704.49058516114,-10.299107377418641,1,random_forest,False,non_hydrocarbon_diversification,251__847150
2025,2025,France,FRA,251,847150,Units of automatic data processing machines: processing unit,1550663.419,1255625.1940273405,0.0,0.0,0.00030882524913522914,0.9943229797234742,-295038.2249726595,-19.02658058206631,2,random_forest,False,non_hydrocarbon_diversification,251__847150
2026,2026,France,FRA,251,847150,Units of automatic data processing machines: processing unit,1550663.419,1201822.4704988885,0.0,0.0,0.00030882524913522914,0.9943229797234742,-348840.9485011115,-22.496238979189556,3,random_forest,False,non_hydrocarbon_diversification,251__847150
2024,2024,France,FRA,251,848180,"Taps, cocks, valves and similar appliances: for pipes, boile",2308107.378,2271583.966618372,0.426,1.8456680311343816e-07,0.006752332649583884,0.9906663207550369,-36523.4113816279,-1.582396544015029,1,random_forest,False,non_hydrocarbon_diversification,251__848180
2025,2025,France,FRA,251,848180,"Taps, cocks, valves and similar appliances: for pipes, boile",2308107.378,2268892.480368943,0.426,1.8456680311343816e-07,0.006752332649583884,0.9906663207550369,-39214.89763105707,-1.6990066408884845,2,random_forest,False,non_hydrocarbon_diversification,251__848180
2026,2026,France,FRA,251,848180,"Taps, cocks, valves and similar appliances: for pipes, boile",2308107.378,2273716.2676356896,0.426,1.8456680311343816e-07,0.006752332649583884,0.9906663207550369,-34391.11036431044,-1.490013449639016,3,random_forest,False,non_hydrocarbon_diversification,251__848180
2024,2024,France,FRA,251,848620,Machines and apparatus of a kind used solely or principally ,1250580.1409999998,1347550.9983722817,0.0,0.0,,0.9920135109013033,96970.85737228184,7.754069826723872,1,random_forest,False,non_hydrocarbon_diversification,251__848620
2025,2025,France,FRA,251,848620,Machines and apparatus of a kind used solely or principally ,1250580.1409999998,1256026.3821258168,0.0,0.0,,0.9920135109013033,5446.241125816945,0.43549717025427687,2,random_forest,False,non_hydrocarbon_diversification,251__848620
2026,2026,France,FRA,251,848620,Machines and apparatus of a kind used solely or principally ,1250580.1409999998,1213755.82703403,0.0,0.0,,0.9920135109013033,-36824.31396596972,-2.944578500704796,3,random_forest,False,non_hydrocarbon_diversification,251__848620
2024,2024,France,FRA,251,850440,Electrical static converters,3387493.591,3660868.9649483827,0.52,1.5350582548157508e-07,0.0010363946534344636,0.9952852583993788,273375.3739483827,8.070137008515529,1,random_forest,False,non_hydrocarbon_diversification,251__850440
2025,2025,France,FRA,251,850440,Electrical static converters,3387493.591,3867316.710267769,0.52,1.5350582548157508e-07,0.0010363946534344636,0.9952852583993788,479823.11926776916,14.164546924681373,2,random_forest,False,non_hydrocarbon_diversification,251__850440
2026,2026,France,FRA,251,850440,Electrical static converters,3387493.591,4368458.739804989,0.52,1.5350582548157508e-07,0.0010363946534344636,0.9952852583993788,980965.1488049887,28.958435564608827,3,random_forest,False,non_hydrocarbon_diversification,251__850440
2024,2024,France,FRA,251,851712,Telephones for cellular networks or for other wireless netwo,6709631.948000001,6774389.27960359,64.085,9.551194535953998e-06,0.0006325295349067288,0.9993268288381778,64757.33160358947,0.9651398482876883,1,random_forest,False,non_hydrocarbon_diversification,251__851712
2025,2025,France,FRA,251,851712,Telephones for cellular networks or for other wireless netwo,6709631.948000001,6712358.681800221,64.085,9.551194535953998e-06,0.0006325295349067288,0.9993268288381778,2726.7338002203032,0.04063909647135094,2,random_forest,False,non_hydrocarbon_diversification,251__851712
2026,2026,France,FRA,251,851712,Telephones for cellular networks or for other wireless netwo,6709631.948000001,6680404.92086541,64.085,9.551194535953998e-06,0.0006325295349067288,0.9993268288381778,-29227.027134590782,-0.43559806798795786,3,random_forest,False,non_hydrocarbon_diversification,251__851712
2024,2024,France,FRA,251,851762,Communication apparatus (excluding telephone sets or base st,6023542.033,5678161.088127886,114.957,1.9084618214699524e-05,0.0011653840293270972,0.9975947272215496,-345380.9448721139,-5.7338513283370975,1,random_forest,False,non_hydrocarbon_diversification,251__851762
2025,2025,France,FRA,251,851762,Communication apparatus (excluding telephone sets or base st,6023542.033,5420287.126280556,114.957,1.9084618214699524e-05,0.0011653840293270972,0.9975947272215496,-603254.9067194434,-10.014953052780388,2,random_forest,False,non_hydrocarbon_diversification,251__851762
2026,2026,France,FRA,251,851762,Communication apparatus (excluding telephone sets or base st,6023542.033,5223278.935614216,114.957,1.9084618214699524e-05,0.0011653840293270972,0.9975947272215496,-800263.0973857837,-13.285589990101156,3,random_forest,False,non_hydrocarbon_diversification,251__851762
2024,2024,France,FRA,251,852872,"Reception apparatus for television, whether or not incorpora",1340662.073,1099250.226226201,4.385,3.270772022503541e-06,0.00451394308869337,0.986432294581057,-241411.84677379904,-18.00691252744934,1,random_forest,False,non_hydrocarbon_diversification,251__852872
2025,2025,France,FRA,251,852872,"Reception apparatus for television, whether or not incorpora",1340662.073,873486.3977354306,4.385,3.270772022503541e-06,0.00451394308869337,0.986432294581057,-467175.67526456947,-34.84663918471045,2,random_forest,False,non_hydrocarbon_diversification,251__852872
2026,2026,France,FRA,251,852872,"Reception apparatus for television, whether or not incorpora",1340662.073,582583.5417326082,4.385,3.270772022503541e-06,0.00451394308869337,0.986432294581057,-758078.5312673919,-56.545086680272775,3,random_forest,False,non_hydrocarbon_diversification,251__852872
2024,2024,France,FRA,251,853710,"Boards, panels, consoles, desks and other bases: for electri",2454544.651,2777539.232729756,141.595,5.768687073682409e-05,0.0034796814384586484,0.9935531567827506,322994.58172975574,13.159042822796696,1,random_forest,False,non_hydrocarbon_diversification,251__853710
2025,2025,France,FRA,251,853710,"Boards, panels, consoles, desks and other bases: for electri",2454544.651,3191828.296171878,141.595,5.768687073682409e-05,0.0034796814384586484,0.9935531567827506,737283.6451718779,30.037491673720538,2,random_forest,False,non_hydrocarbon_diversification,251__853710
2026,2026,France,FRA,251,853710,"Boards, panels, consoles, desks and other bases: for electri",2454544.651,3662042.5611840487,141.595,5.768687073682409e-05,0.0034796814384586484,0.9935531567827506,1207497.9101840486,49.19437540857547,3,random_forest,False,non_hydrocarbon_diversification,251__853710
2024,2024,France,FRA,251,870322,Vehicles: spark-ignition internal combustion reciprocating p,10127720.742999999,11608182.6424249,0.0,0.0,6.24687399865046e-05,0.996632448545645,1480461.8994249012,14.617917861214288,1,random_forest,False,non_hydrocarbon_diversification,251__870322
2025,2025,France,FRA,251,870322,Vehicles: spark-ignition internal combustion reciprocating p,10127720.742999999,14738680.763532992,0.0,0.0,6.24687399865046e-05,0.996632448545645,4610960.020532994,45.52811177895048,2,random_forest,False,non_hydrocarbon_diversification,251__870322
2026,2026,France,FRA,251,870322,Vehicles: spark-ignition internal combustion reciprocating p,10127720.742999999,17705877.83657775,0.0,0.0,6.24687399865046e-05,0.996632448545645,7578157.093577752,74.82588912036861,3,random_forest,False,non_hydrocarbon_diversification,251__870322
2024,2024,France,FRA,251,870332,Vehicles: compression-ignition internal combustion piston en,4396922.973,5014019.915704475,1.635,3.718509535054345e-07,0.0006749819510078269,0.9916285994309415,617096.9427044746,14.034745354736842,1,random_forest,False,non_hydrocarbon_diversification,251__870332
2025,2025,France,FRA,251,870332,Vehicles: compression-ignition internal combustion piston en,4396922.973,5391124.519576007,1.635,3.718509535054345e-07,0.0006749819510078269,0.9916285994309415,994201.5465760063,22.61130232849331,2,random_forest,False,non_hydrocarbon_diversification,251__870332
2026,2026,France,FRA,251,870332,Vehicles: compression-ignition internal combustion piston en,4396922.973,5911274.620066832,1.635,3.718509535054345e-07,0.0006749819510078269,0.9916285994309415,1514351.6470668316,34.44116843451538,3,random_forest,False,non_hydrocarbon_diversification,251__870332
2024,2024,France,FRA,251,870390,Vehicles: for transport of persons (other than those of head,20990153.224,25141547.626159757,0.0,0.0,,0.9987494616326351,4151394.402159758,19.777818474488704,1,random_forest,False,non_hydrocarbon_diversification,251__870390
2025,2025,France,FRA,251,870390,Vehicles: for transport of persons (other than those of head,20990153.224,32253629.668306667,0.0,0.0,,0.9987494616326351,11263476.444306668,53.66076333081783,2,random_forest,False,non_hydrocarbon_diversification,251__870390
2026,2026,France,FRA,251,870390,Vehicles: for transport of persons (other than those of head,20990153.224,42173647.2111579,0.0,0.0,,0.9987494616326351,21183493.987157904,100.92110220013468,3,random_forest,False,non_hydrocarbon_diversification,251__870390
2024,2024,France,FRA,251,870421,Vehicles: compression-ignition internal combustion piston en,4848334.581,5947126.482846782,0.0,0.0,5.4398730230638e-05,0.9933607010475697,1098791.9018467814,22.66328537128616,1,random_forest,False,non_hydrocarbon_diversification,251__870421
2025,2025,France,FRA,251,870421,Vehicles: compression-ignition internal combustion piston en,4848334.581,7172253.723745595,0.0,0.0,5.4398730230638e-05,0.9933607010475697,2323919.1427455945,47.932317869578036,2,random_forest,False,non_hydrocarbon_diversification,251__870421
2026,2026,France,FRA,251,870421,Vehicles: compression-ignition internal combustion piston en,4848334.581,8978065.650994483,0.0,0.0,5.4398730230638e-05,0.9933607010475697,4129731.069994483,85.17834322281239,3,random_forest,False,non_hydrocarbon_diversification,251__870421
2024,2024,France,FRA,251,870829,"Vehicles: parts and accessories, of bodies, other than safet",2527396.386,2795959.4257713105,566.658,0.00022420622389858876,0.002668926277810602,0.9939380682531124,268563.0397713105,10.626075168064695,1,random_forest,False,non_hydrocarbon_diversification,251__870829
2025,2025,France,FRA,251,870829,"Vehicles: parts and accessories, of bodies, other than safet",2527396.386,3068328.0393443247,566.658,0.00022420622389858876,0.002668926277810602,0.9939380682531124,540931.6533443248,21.40272322698197,2,random_forest,False,non_hydrocarbon_diversification,251__870829
2026,2026,France,FRA,251,870829,"Vehicles: parts and accessories, of bodies, other than safet",2527396.386,3184730.872277747,566.658,0.00022420622389858876,0.002668926277810602,0.9939380682531124,657334.486277747,26.00836536440893,3,random_forest,False,non_hydrocarbon_diversification,251__870829
2024,2024,France,FRA,251,870840,Vehicle parts: gear boxes and parts thereof,1838144.045,2024991.795044537,0.0,0.0,9.192471266073504e-06,0.9922059666364842,186847.750044537,10.165022189245079,1,random_forest,False,non_hydrocarbon_diversification,251__870840
2025,2025,France,FRA,251,870840,Vehicle parts: gear boxes and parts thereof,1838144.045,2158094.2540017795,0.0,0.0,9.192471266073504e-06,0.9922059666364842,319950.20900177956,17.406155402896054,2,random_forest,False,non_hydrocarbon_diversification,251__870840
2026,2026,France,FRA,251,870840,Vehicle parts: gear boxes and parts thereof,1838144.045,2266210.6647576853,0.0,0.0,9.192471266073504e-06,0.9922059666364842,428066.61975768534,23.28798011897296,3,random_forest,False,non_hydrocarbon_diversification,251__870840
2024,2024,France,FRA,251,870899,Vehicle parts and accessories: n.e.c. in heading no. 8708,7943673.7020000005,8665988.598601151,2.531,3.186183238320531e-07,0.00021185249227684155,0.9954777141345597,722314.8966011507,9.092957788778403,1,random_forest,False,non_hydrocarbon_diversification,251__870899
2025,2025,France,FRA,251,870899,Vehicle parts and accessories: n.e.c. in heading no. 8708,7943673.7020000005,9368110.18480228,2.531,3.186183238320531e-07,0.00021185249227684155,0.9954777141345597,1424436.4828022802,17.93170938584305,2,random_forest,False,non_hydrocarbon_diversification,251__870899
2026,2026,France,FRA,251,870899,Vehicle parts and accessories: n.e.c. in heading no. 8708,7943673.7020000005,9654998.783500772,2.531,3.186183238320531e-07,0.00021185249227684155,0.9954777141345597,1711325.0815007715,21.543244922936683,3,random_forest,False,non_hydrocarbon_diversification,251__870899
2024,2024,France,FRA,251,880240,Aeroplanes and other aircraft: of an unladen weight exceedin,2170841.825,2754377.9960649027,0.0,0.0,,0.9962475370752832,583536.1710649026,26.88063977507447,1,random_forest,False,non_hydrocarbon_diversification,251__880240
2025,2025,France,FRA,251,880240,Aeroplanes and other aircraft: of an unladen weight exceedin,2170841.825,3482276.192220313,0.0,0.0,,0.9962475370752832,1311434.3672203128,60.41132762956198,2,random_forest,False,non_hydrocarbon_diversification,251__880240
2026,2026,France,FRA,251,880240,Aeroplanes and other aircraft: of an unladen weight exceedin,2170841.825,4117950.659589234,0.0,0.0,,0.9962475370752832,1947108.8345892336,89.69372213884047,3,random_forest,False,non_hydrocarbon_diversification,251__880240
2024,2024,France,FRA,251,880330,Aircraft and spacecraft: parts of aeroplanes or helicopters ,9851570.159,10991497.059964595,947.398,9.616720834439728e-05,0.009571838193574406,0.992590878106846,1139926.9009645954,11.571017437491463,1,random_forest,False,non_hydrocarbon_diversification,251__880330
2025,2025,France,FRA,251,880330,Aircraft and spacecraft: parts of aeroplanes or helicopters ,9851570.159,13572645.835659869,947.398,9.616720834439728e-05,0.009571838193574406,0.992590878106846,3721075.676659869,37.77139701188082,2,random_forest,False,non_hydrocarbon_diversification,251__880330
2026,2026,France,FRA,251,880330,Aircraft and spacecraft: parts of aeroplanes or helicopters ,9851570.159,16744272.91134401,947.398,9.616720834439728e-05,0.009571838193574406,0.992590878106846,6892702.75234401,69.96552469402162,3,random_forest,False,non_hydrocarbon_diversification,251__880330
2024,2024,France,FRA,251,901890,"Medical, surgical or dental instruments and appliances: n.e.",2278976.719,2417418.150516445,3.417,1.4993571331871073e-06,0.0022967341751617453,0.9923984223716651,138441.43151644478,6.0747189895468505,1,random_forest,False,non_hydrocarbon_diversification,251__901890
2025,2025,France,FRA,251,901890,"Medical, surgical or dental instruments and appliances: n.e.",2278976.719,2473235.15324309,3.417,1.4993571331871073e-06,0.0022967341751617453,0.9923984223716651,194258.43424308999,8.52393236945085,2,random_forest,False,non_hydrocarbon_diversification,251__901890
2026,2026,France,FRA,251,901890,"Medical, surgical or dental instruments and appliances: n.e.",2278976.719,2554552.456903278,3.417,1.4993571331871073e-06,0.0022967341751617453,0.9923984223716651,275575.73790327786,12.092082187842562,3,random_forest,False,non_hydrocarbon_diversification,251__901890
2024,2024,France,FRA,251,950300,"Tricycles, scooters, pedal cars and similar wheeled toys: do",2396512.59,1875506.16590761,2.934,1.2242789844888736e-06,0.0003212903647492182,0.9900889535494942,-521006.4240923899,-21.740191404226668,1,random_forest,False,non_hydrocarbon_diversification,251__950300
2025,2025,France,FRA,251,950300,"Tricycles, scooters, pedal cars and similar wheeled toys: do",2396512.59,1622599.4348734093,2.934,1.2242789844888736e-06,0.0003212903647492182,0.9900889535494942,-773913.1551265905,-32.293306463563816,2,random_forest,False,non_hydrocarbon_diversification,251__950300
2026,2026,France,FRA,251,950300,"Tricycles, scooters, pedal cars and similar wheeled toys: do",2396512.59,1509094.5835045737,2.934,1.2242789844888736e-06,0.0003212903647492182,0.9900889535494942,-887418.0064954262,-37.02955745771509,3,random_forest,False,non_hydrocarbon_diversification,251__950300
2024,2024,Germany,DEU,276,120190,"Soya beans: other than seed, whether or not broken",2176150.4359999998,2295259.980654128,0.0,0.0,1.4519592151066263e-05,0.9945154354586551,119109.54465412814,5.4734058217530395,1,random_forest,False,non_hydrocarbon_diversification,276__120190
2025,2025,Germany,DEU,276,120190,"Soya beans: other than seed, whether or not broken",2176150.4359999998,2204910.1959732785,0.0,0.0,1.4519592151066263e-05,0.9945154354586551,28759.759973278735,1.32158877885953,2,random_forest,False,non_hydrocarbon_diversification,276__120190
2026,2026,Germany,DEU,276,120190,"Soya beans: other than seed, whether or not broken",2176150.4359999998,2194845.667020142,0.0,0.0,1.4519592151066263e-05,0.9945154354586551,18695.231020142324,0.8590964443848921,3,random_forest,False,non_hydrocarbon_diversification,276__120190
2024,2024,Germany,DEU,276,210690,Food preparations: n.e.c. in item no. 2106.10,2999406.143,3068484.8926691264,0.0,0.0,0.005065075257191559,0.990473865019856,69078.74966912623,2.3030808892067482,1,random_forest,False,non_hydrocarbon_diversification,276__210690
2025,2025,Germany,DEU,276,210690,Food preparations: n.e.c. in item no. 2106.10,2999406.143,3119293.8791067586,0.0,0.0,0.005065075257191559,0.990473865019856,119887.73610675847,3.9970490954201687,2,random_forest,False,non_hydrocarbon_diversification,276__210690
2026,2026,Germany,DEU,276,210690,Food preparations: n.e.c. in item no. 2106.10,2999406.143,3117905.937320507,0.0,0.0,0.005065075257191559,0.990473865019856,118499.79432050698,3.950775209188033,3,random_forest,False,non_hydrocarbon_diversification,276__210690
2024,2024,Germany,DEU,276,260111,Iron ores and concentrates: non-agglomerated,1775468.035,1867772.0851144288,0.0,0.0,0.01523787365372311,0.9970173600160069,92304.05011442886,5.198857331972685,1,random_forest,False,non_hydrocarbon_diversification,276__260111
2025,2025,Germany,DEU,276,260111,Iron ores and concentrates: non-agglomerated,1775468.035,1924427.8111679016,0.0,0.0,0.01523787365372311,0.9970173600160069,148959.7761679017,8.389887806000502,2,random_forest,False,non_hydrocarbon_diversification,276__260111
2026,2026,Germany,DEU,276,260111,Iron ores and concentrates: non-agglomerated,1775468.035,2000838.7061361857,0.0,0.0,0.01523787365372311,0.9970173600160069,225370.67113618576,12.69359215110768,3,random_forest,False,non_hydrocarbon_diversification,276__260111
2024,2024,Germany,DEU,276,260300,Copper ores and concentrates,3096421.9639999997,2775383.8674223092,0.0,0.0,3.156534488379897e-07,0.9949003469290169,-321038.09657769045,-10.368034470436617,1,random_forest,False,non_hydrocarbon_diversification,276__260300
2025,2025,Germany,DEU,276,260300,Copper ores and concentrates,3096421.9639999997,2762455.3924014955,0.0,0.0,3.156534488379897e-07,0.9949003469290169,-333966.5715985042,-10.78556396645248,2,random_forest,False,non_hydrocarbon_diversification,276__260300
2026,2026,Germany,DEU,276,260300,Copper ores and concentrates,3096421.9639999997,2784031.7885016766,0.0,0.0,3.156534488379897e-07,0.9949003469290169,-312390.17549832305,-10.088746919194863,3,random_forest,False,non_hydrocarbon_diversification,276__260300
2024,2024,Germany,DEU,276,300210,"Blood, human or animal, antisera, other blood fractions and ",30761030.585,34456118.50615878,0.0,0.0,6.864140758500904e-07,0.9981720944270923,3695087.9211587757,12.012237076870276,1,random_forest,False,non_hydrocarbon_diversification,276__300210
2025,2025,Germany,DEU,276,300210,"Blood, human or animal, antisera, other blood fractions and ",30761030.585,37926790.04452043,0.0,0.0,6.864140758500904e-07,0.9981720944270923,7165759.459520429,23.29492648082691,2,random_forest,False,non_hydrocarbon_diversification,276__300210
2026,2026,Germany,DEU,276,300210,"Blood, human or animal, antisera, other blood fractions and ",30761030.585,40772547.17876443,0.0,0.0,6.864140758500904e-07,0.9981720944270923,10011516.593764432,32.54610266096334,3,random_forest,False,non_hydrocarbon_diversification,276__300210
2024,2024,Germany,DEU,276,300490,Medicaments: consisting of mixed or unmixed products n.e.c. ,26135783.508,25684814.672541533,0.769,2.9423261780715848e-08,0.0038597822723884733,0.9991343731029969,-450968.83545846865,-1.7254842783665922,1,random_forest,False,non_hydrocarbon_diversification,276__300490
2025,2025,Germany,DEU,276,300490,Medicaments: consisting of mixed or unmixed products n.e.c. ,26135783.508,25779712.60845041,0.769,2.9423261780715848e-08,0.0038597822723884733,0.9991343731029969,-356070.8995495923,-1.3623884642318114,2,random_forest,False,non_hydrocarbon_diversification,276__300490
2026,2026,Germany,DEU,276,300490,Medicaments: consisting of mixed or unmixed products n.e.c. ,26135783.508,25784670.053689655,0.769,2.9423261780715848e-08,0.0038597822723884733,0.9991343731029969,-351113.4543103464,-1.3434204266456093,3,random_forest,False,non_hydrocarbon_diversification,276__300490
2024,2024,Germany,DEU,276,392690,Plastics: other articles n.e.c. in chapter 39,6835037.7069999995,6813484.250669878,0.288,4.213583192160727e-08,0.005497190715296392,0.9931682453123887,-21553.456330121495,-0.315337782380452,1,random_forest,False,non_hydrocarbon_diversification,276__392690
2025,2025,Germany,DEU,276,392690,Plastics: other articles n.e.c. in chapter 39,6835037.7069999995,6788024.237115167,0.288,4.213583192160727e-08,0.005497190715296392,0.9931682453123887,-47013.46988483239,-0.6878304392773761,2,random_forest,False,non_hydrocarbon_diversification,276__392690
2026,2026,Germany,DEU,276,392690,Plastics: other articles n.e.c. in chapter 39,6835037.7069999995,6752605.161010037,0.288,4.213583192160727e-08,0.005497190715296392,0.9931682453123887,-82432.5459899623,-1.2060291328830601,3,random_forest,False,non_hydrocarbon_diversification,276__392690
2024,2024,Germany,DEU,276,401110,"Rubber: new pneumatic tyres, of a kind used on motor cars (i",4877662.0139999995,5244439.7933179,4.081,8.366713372690855e-07,0.08491395706720468,0.9881643961976851,366777.77931790054,7.519540678816303,1,random_forest,False,non_hydrocarbon_diversification,276__401110
