j,k,iso3,country_name,description_short,series_id,t,actual,model,prediction
410,732690,KOR,Rep. of Korea,Iron or steel: articles n.e.c.in heading 7326,410__732690,2022,1870858.636,random_forest,2329953.260190437
410,732690,KOR,Rep. of Korea,Iron or steel: articles n.e.c.in heading 7326,410__732690,2023,1652819.318,random_forest,1801097.908310374
410,740311,KOR,Rep. of Korea,"Copper: refined, unwrought, cathodes and sections of cathode",410__740311,2022,2929199.566,random_forest,2842670.5650106734
410,740311,KOR,Rep. of Korea,"Copper: refined, unwrought, cathodes and sections of cathode",410__740311,2023,2121121.827,random_forest,3117562.069964883
410,847330,KOR,Rep. of Korea,Machinery: parts and accessories of the machines of heading ,410__847330,2022,3211509.015,random_forest,2863956.092035593
410,847330,KOR,Rep. of Korea,Machinery: parts and accessories of the machines of heading ,410__847330,2023,4200422.416,random_forest,2751530.266045828
410,848180,KOR,Rep. of Korea,"Taps, cocks, valves and similar appliances: for pipes, boile",410__848180,2022,1748155.351,random_forest,1604806.24886459
410,848180,KOR,Rep. of Korea,"Taps, cocks, valves and similar appliances: for pipes, boile",410__848180,2023,1613247.356,random_forest,1822562.2115222642
410,848620,KOR,Rep. of Korea,Machines and apparatus of a kind used solely or principally ,410__848620,2022,13473558.609000001,random_forest,15148528.546558753
410,848620,KOR,Rep. of Korea,Machines and apparatus of a kind used solely or principally ,410__848620,2023,12377020.45,random_forest,13208183.32580137
410,850440,KOR,Rep. of Korea,Electrical static converters,410__850440,2022,2076030.6809999999,random_forest,2214813.1218631123
410,850440,KOR,Rep. of Korea,Electrical static converters,410__850440,2023,2380250.2139999997,random_forest,2528918.3729867665
410,851770,KOR,Rep. of Korea,Telephone sets and other apparatus for the transmission or r,410__851770,2022,3840791.3610000005,random_forest,3256071.5754806437
410,851770,KOR,Rep. of Korea,Telephone sets and other apparatus for the transmission or r,410__851770,2023,3282791.0549999997,random_forest,3246881.0044317353
410,852990,KOR,Rep. of Korea,Reception and transmission apparatus: for use with the appar,410__852990,2022,1742070.713,random_forest,3021625.652689906
410,852990,KOR,Rep. of Korea,Reception and transmission apparatus: for use with the appar,410__852990,2023,1677143.357,random_forest,1425436.0463583807
410,853400,KOR,Rep. of Korea,Circuits: printed,410__853400,2022,3535769.5439999998,random_forest,3051812.093277974
410,853400,KOR,Rep. of Korea,Circuits: printed,410__853400,2023,2839981.814,random_forest,3112847.2602879032
410,853710,KOR,Rep. of Korea,"Boards, panels, consoles, desks and other bases: for electri",410__853710,2022,1675901.385,random_forest,1586082.2747050128
410,853710,KOR,Rep. of Korea,"Boards, panels, consoles, desks and other bases: for electri",410__853710,2023,1729900.914,random_forest,1801468.8261531366
410,854140,KOR,Rep. of Korea,"Electrical apparatus: photosensitive, including photovoltaic",410__854140,2022,3151532.432,random_forest,3735820.885268343
410,854140,KOR,Rep. of Korea,"Electrical apparatus: photosensitive, including photovoltaic",410__854140,2023,2790864.8819999998,random_forest,3257678.7660964355
410,854231,KOR,Rep. of Korea,"Electronic integrated circuits: processors and controllers, ",410__854231,2022,28174587.207,random_forest,20493297.3366254
410,854231,KOR,Rep. of Korea,"Electronic integrated circuits: processors and controllers, ",410__854231,2023,26762744.311,random_forest,23369021.38364628
410,854232,KOR,Rep. of Korea,Electronic integrated circuits: memories,410__854232,2022,20596903.810999997,random_forest,18719036.78327445
410,854232,KOR,Rep. of Korea,Electronic integrated circuits: memories,410__854232,2023,14435245.019,random_forest,18013675.489757493
410,854239,KOR,Rep. of Korea,Electronic integrated circuits: n.e.c. in heading no. 8542,410__854239,2022,10146551.793,random_forest,10090672.572537284
410,854239,KOR,Rep. of Korea,Electronic integrated circuits: n.e.c. in heading no. 8542,410__854239,2023,9135165.734000001,random_forest,8157255.36603592
410,901380,KOR,Rep. of Korea,"Optical devices, appliances and instruments: n.e.c. in headi",410__901380,2022,104387.772,random_forest,333145.3701133728
410,901380,KOR,Rep. of Korea,"Optical devices, appliances and instruments: n.e.c. in headi",410__901380,2023,242674.753,random_forest,202344.21334115605
414,870324,KWT,Kuwait,Vehicles: spark-ignition internal combustion reciprocating p,414__870324,2022,2080662.627,random_forest,2221692.8263327484
414,870324,KWT,Kuwait,Vehicles: spark-ignition internal combustion reciprocating p,414__870324,2023,2155078.819,random_forest,2301714.1658393135
458,260111,MYS,Malaysia,Iron ores and concentrates: non-agglomerated,458__260111,2022,1510224.997,random_forest,2781533.794164126
458,260111,MYS,Malaysia,Iron ores and concentrates: non-agglomerated,458__260111,2023,2048677.159,random_forest,1630442.8983354317
458,853400,MYS,Malaysia,Circuits: printed,458__853400,2022,3744175.398,random_forest,3115545.545267443
458,853400,MYS,Malaysia,Circuits: printed,458__853400,2023,2905094.5239999997,random_forest,3282473.6447698073
458,854231,MYS,Malaysia,"Electronic integrated circuits: processors and controllers, ",458__854231,2022,20409946.079,random_forest,19029548.428993113
458,854231,MYS,Malaysia,"Electronic integrated circuits: processors and controllers, ",458__854231,2023,11694956.219,random_forest,18418666.537837464
458,854232,MYS,Malaysia,Electronic integrated circuits: memories,458__854232,2022,9731773.454,random_forest,6065248.292884347
458,854232,MYS,Malaysia,Electronic integrated circuits: memories,458__854232,2023,8490295.294,random_forest,6695006.488322304
458,854239,MYS,Malaysia,Electronic integrated circuits: n.e.c. in heading no. 8542,458__854239,2022,10111579.393,random_forest,9987688.393648341
458,854239,MYS,Malaysia,Electronic integrated circuits: n.e.c. in heading no. 8542,458__854239,2023,9585478.501,random_forest,8092873.168503186
458,901380,MYS,Malaysia,"Optical devices, appliances and instruments: n.e.c. in headi",458__901380,2022,224081.40899999999,random_forest,564503.1776294614
458,901380,MYS,Malaysia,"Optical devices, appliances and instruments: n.e.c. in headi",458__901380,2023,95208.879,random_forest,363915.9982741048
484,120190,MEX,Mexico,"Soya beans: other than seed, whether or not broken",484__120190,2022,1993886.713,random_forest,2058229.261048967
484,120190,MEX,Mexico,"Soya beans: other than seed, whether or not broken",484__120190,2023,3568307.909,random_forest,2014688.9304553354
484,392690,MEX,Mexico,Plastics: other articles n.e.c. in chapter 39,484__392690,2022,4973792.362000001,random_forest,4393466.402184993
484,392690,MEX,Mexico,Plastics: other articles n.e.c. in chapter 39,484__392690,2023,5115275.555,random_forest,4681984.135935276
484,401110,MEX,Mexico,"Rubber: new pneumatic tyres, of a kind used on motor cars (i",484__401110,2022,1516923.296,random_forest,1387258.539627041
484,401110,MEX,Mexico,"Rubber: new pneumatic tyres, of a kind used on motor cars (i",484__401110,2023,1436409.6609999998,random_forest,1541556.615305455
484,732690,MEX,Mexico,Iron or steel: articles n.e.c.in heading 7326,484__732690,2022,3603247.627,random_forest,2893814.272067275
484,732690,MEX,Mexico,Iron or steel: articles n.e.c.in heading 7326,484__732690,2023,3372073.687,random_forest,3749463.665203905
484,844399,MEX,Mexico,"Printing machinery: parts and accessories, n.e.c. in item no",484__844399,2022,889749.665,random_forest,634208.6868617625
484,844399,MEX,Mexico,"Printing machinery: parts and accessories, n.e.c. in item no",484__844399,2023,873805.563,random_forest,695312.2843132311
484,847170,MEX,Mexico,Units of automatic data processing machines: storage units,484__847170,2022,5556354.885,random_forest,4127589.8085505404
484,847170,MEX,Mexico,Units of automatic data processing machines: storage units,484__847170,2023,1602556.218,random_forest,4118280.157733437
484,847330,MEX,Mexico,Machinery: parts and accessories of the machines of heading ,484__847330,2022,14260896.385,random_forest,10553771.435801636
484,847330,MEX,Mexico,Machinery: parts and accessories of the machines of heading ,484__847330,2023,10939345.103,random_forest,8755830.35048458
484,848180,MEX,Mexico,"Taps, cocks, valves and similar appliances: for pipes, boile",484__848180,2022,1739803.315,random_forest,1494051.9761843157
484,848180,MEX,Mexico,"Taps, cocks, valves and similar appliances: for pipes, boile",484__848180,2023,1821547.449,random_forest,1836499.19183641
484,850440,MEX,Mexico,Electrical static converters,484__850440,2022,3331738.729,random_forest,3330306.9591781525
484,850440,MEX,Mexico,Electrical static converters,484__850440,2023,4299383.907,random_forest,3680867.666247561
484,851712,MEX,Mexico,Telephones for cellular networks or for other wireless netwo,484__851712,2022,7646619.23,random_forest,5835298.639734125
484,851712,MEX,Mexico,Telephones for cellular networks or for other wireless netwo,484__851712,2023,11634269.409,random_forest,6834267.976735189
484,851762,MEX,Mexico,Communication apparatus (excluding telephone sets or base st,484__851762,2022,7909068.7360000005,random_forest,6839355.5858578645
484,851762,MEX,Mexico,Communication apparatus (excluding telephone sets or base st,484__851762,2023,8518209.994,random_forest,8030011.60325704
484,851770,MEX,Mexico,Telephone sets and other apparatus for the transmission or r,484__851770,2022,454062.801,random_forest,1497274.2118580046
484,851770,MEX,Mexico,Telephone sets and other apparatus for the transmission or r,484__851770,2023,1927384.7010000001,random_forest,658370.119239616
484,852990,MEX,Mexico,Reception and transmission apparatus: for use with the appar,484__852990,2022,3537587.779,random_forest,3624993.6974473945
484,852990,MEX,Mexico,Reception and transmission apparatus: for use with the appar,484__852990,2023,2901141.181,random_forest,3002147.6115749385
484,853400,MEX,Mexico,Circuits: printed,484__853400,2022,3116943.908,random_forest,2928900.8283463214
484,853400,MEX,Mexico,Circuits: printed,484__853400,2023,2950893.128,random_forest,2157812.131114477
484,853710,MEX,Mexico,"Boards, panels, consoles, desks and other bases: for electri",484__853710,2022,2259369.779,random_forest,2010400.2575412835
484,853710,MEX,Mexico,"Boards, panels, consoles, desks and other bases: for electri",484__853710,2023,2365863.764,random_forest,2431226.179521743
484,854140,MEX,Mexico,"Electrical apparatus: photosensitive, including photovoltaic",484__854140,2022,264232.726,random_forest,1580417.4741236574
484,854140,MEX,Mexico,"Electrical apparatus: photosensitive, including photovoltaic",484__854140,2023,1700973.4409999999,random_forest,451228.1986437895
484,854231,MEX,Mexico,"Electronic integrated circuits: processors and controllers, ",484__854231,2022,16130556.231,random_forest,14095896.04705204
484,854231,MEX,Mexico,"Electronic integrated circuits: processors and controllers, ",484__854231,2023,14987393.004999999,random_forest,15140562.554777205
484,854232,MEX,Mexico,Electronic integrated circuits: memories,484__854232,2022,1179738.535,random_forest,1384115.612652997
484,854232,MEX,Mexico,Electronic integrated circuits: memories,484__854232,2023,1050629.8090000001,random_forest,1399336.9573090347
484,870322,MEX,Mexico,Vehicles: spark-ignition internal combustion reciprocating p,484__870322,2022,3773469.8030000003,random_forest,2503480.7910857485
484,870322,MEX,Mexico,Vehicles: spark-ignition internal combustion reciprocating p,484__870322,2023,6298717.471,random_forest,4856444.63377594
484,870323,MEX,Mexico,Vehicles: spark-ignition internal combustion reciprocating p,484__870323,2022,4256805.617,random_forest,3817878.2031151205
484,870323,MEX,Mexico,Vehicles: spark-ignition internal combustion reciprocating p,484__870323,2023,6304190.578,random_forest,5229349.493277916
484,870324,MEX,Mexico,Vehicles: spark-ignition internal combustion reciprocating p,484__870324,2022,1635976.8599999999,random_forest,1481888.8931914514
484,870324,MEX,Mexico,Vehicles: spark-ignition internal combustion reciprocating p,484__870324,2023,1897786.2629999998,random_forest,1769727.6996931245
484,870829,MEX,Mexico,"Vehicles: parts and accessories, of bodies, other than safet",484__870829,2022,4869994.699,random_forest,4654890.751832379
484,870829,MEX,Mexico,"Vehicles: parts and accessories, of bodies, other than safet",484__870829,2023,5224041.264,random_forest,5172955.66905243
484,870840,MEX,Mexico,Vehicle parts: gear boxes and parts thereof,484__870840,2022,5772381.457,random_forest,4962864.917626965
484,870840,MEX,Mexico,Vehicle parts: gear boxes and parts thereof,484__870840,2023,6422873.4350000005,random_forest,5870698.463456865
484,870899,MEX,Mexico,Vehicle parts and accessories: n.e.c. in heading no. 8708,484__870899,2022,5124670.836,random_forest,4515721.376678491
484,870899,MEX,Mexico,Vehicle parts and accessories: n.e.c. in heading no. 8708,484__870899,2023,5360617.01,random_forest,5622873.660688325
484,901380,MEX,Mexico,"Optical devices, appliances and instruments: n.e.c. in headi",484__901380,2022,3906220.466,random_forest,4333277.099825436
484,901380,MEX,Mexico,"Optical devices, appliances and instruments: n.e.c. in headi",484__901380,2023,201328.33299999998,random_forest,2956783.9736235654
484,901890,MEX,Mexico,"Medical, surgical or dental instruments and appliances: n.e.",484__901890,2022,2252179.857,random_forest,2127289.9720018087
484,901890,MEX,Mexico,"Medical, surgical or dental instruments and appliances: n.e.",484__901890,2023,2704154.872,random_forest,2423470.080770124
48,260111,BHR,Bahrain,Iron ores and concentrates: non-agglomerated,48__260111,2022,1783436.9349999998,random_forest,1518114.2874023262
48,260111,BHR,Bahrain,Iron ores and concentrates: non-agglomerated,48__260111,2023,1528375.498,random_forest,1903224.2576292236
490,260111,S19,"Other Asia, nes",Iron ores and concentrates: non-agglomerated,490__260111,2022,3399738.332,random_forest,2822358.266552074
490,260111,S19,"Other Asia, nes",Iron ores and concentrates: non-agglomerated,490__260111,2023,2180463.361,random_forest,3819745.5262234607
490,260300,S19,"Other Asia, nes",Copper ores and concentrates,490__260300,2022,1264126.175,random_forest,1681328.970033229
490,260300,S19,"Other Asia, nes",Copper ores and concentrates,490__260300,2023,942454.732,random_forest,1418147.4029642406
490,740311,S19,"Other Asia, nes","Copper: refined, unwrought, cathodes and sections of cathode",490__740311,2022,3622189.328,random_forest,3939427.2356712925
490,740311,S19,"Other Asia, nes","Copper: refined, unwrought, cathodes and sections of cathode",490__740311,2023,3110638.483,random_forest,3525928.798801946
490,847330,S19,"Other Asia, nes",Machinery: parts and accessories of the machines of heading ,490__847330,2022,6307187.508,random_forest,5205539.168418079
490,847330,S19,"Other Asia, nes",Machinery: parts and accessories of the machines of heading ,490__847330,2023,4492479.2639999995,random_forest,5081598.801696645
490,848620,S19,"Other Asia, nes",Machines and apparatus of a kind used solely or principally ,490__848620,2022,19256453.735999998,random_forest,15953365.181013307
490,848620,S19,"Other Asia, nes",Machines and apparatus of a kind used solely or principally ,490__848620,2023,11323433.245000001,random_forest,17375259.08117759
490,853400,S19,"Other Asia, nes",Circuits: printed,490__853400,2022,4091751.1479999996,random_forest,3725303.176818111
490,853400,S19,"Other Asia, nes",Circuits: printed,490__853400,2023,3493898.826,random_forest,3270310.7098079105
490,854232,S19,"Other Asia, nes",Electronic integrated circuits: memories,490__854232,2022,26531497.893999998,random_forest,24538641.10571189
490,854232,S19,"Other Asia, nes",Electronic integrated circuits: memories,490__854232,2023,21974724.356,random_forest,23854434.567947406
490,854239,S19,"Other Asia, nes",Electronic integrated circuits: n.e.c. in heading no. 8542,490__854239,2022,32608334.945,random_forest,27607149.43511208
490,854239,S19,"Other Asia, nes",Electronic integrated circuits: n.e.c. in heading no. 8542,490__854239,2023,27236707.943,random_forest,27567294.84654409
490,901380,S19,"Other Asia, nes","Optical devices, appliances and instruments: n.e.c. in headi",490__901380,2022,518417.967,random_forest,581280.2049066318
490,901380,S19,"Other Asia, nes","Optical devices, appliances and instruments: n.e.c. in headi",490__901380,2023,206463.194,random_forest,557171.9293110797
528,120190,NLD,Netherlands,"Soya beans: other than seed, whether or not broken",528__120190,2022,1786956.3390000002,random_forest,2368660.504563267
528,120190,NLD,Netherlands,"Soya beans: other than seed, whether or not broken",528__120190,2023,1359000.9649999999,random_forest,1756540.2675008487
528,210690,NLD,Netherlands,Food preparations: n.e.c. in item no. 2106.10,528__210690,2022,1963691.19,random_forest,2310497.9048110805
528,210690,NLD,Netherlands,Food preparations: n.e.c. in item no. 2106.10,528__210690,2023,2153161.2399999998,random_forest,2049679.1761058858
528,260111,NLD,Netherlands,Iron ores and concentrates: non-agglomerated,528__260111,2022,1499736.804,random_forest,1612058.270990823
528,260111,NLD,Netherlands,Iron ores and concentrates: non-agglomerated,528__260111,2023,1540690.763,random_forest,1548010.0853345708
528,300210,NLD,Netherlands,"Blood, human or animal, antisera, other blood fractions and ",528__300210,2022,7341111.262,random_forest,6002963.477689522
528,300210,NLD,Netherlands,"Blood, human or animal, antisera, other blood fractions and ",528__300210,2023,9843005.516,random_forest,7645781.301542266
528,300490,NLD,Netherlands,Medicaments: consisting of mixed or unmixed products n.e.c. ,528__300490,2022,12228954.566,random_forest,11598129.206474623
528,300490,NLD,Netherlands,Medicaments: consisting of mixed or unmixed products n.e.c. ,528__300490,2023,11371304.929,random_forest,12875973.376162017
528,392690,NLD,Netherlands,Plastics: other articles n.e.c. in chapter 39,528__392690,2022,2114944.774,random_forest,2363181.217945756
528,392690,NLD,Netherlands,Plastics: other articles n.e.c. in chapter 39,528__392690,2023,1954237.193,random_forest,1965964.951075661
528,401110,NLD,Netherlands,"Rubber: new pneumatic tyres, of a kind used on motor cars (i",528__401110,2022,1621796.583,random_forest,2138880.247176337
528,401110,NLD,Netherlands,"Rubber: new pneumatic tyres, of a kind used on motor cars (i",528__401110,2023,1819842.351,random_forest,1718474.6337194329
528,844399,NLD,Netherlands,"Printing machinery: parts and accessories, n.e.c. in item no",528__844399,2022,3711125.8649999998,random_forest,3156398.434955779
528,844399,NLD,Netherlands,"Printing machinery: parts and accessories, n.e.c. in item no",528__844399,2023,3606245.6859999998,random_forest,3101997.567684986
528,847130,NLD,Netherlands,"Automatic data processing machines: portable, weighing not m",528__847130,2022,6368844.478,random_forest,5332225.929744521
528,847130,NLD,Netherlands,"Automatic data processing machines: portable, weighing not m",528__847130,2023,4411581.92,random_forest,5422305.034946218
528,847150,NLD,Netherlands,Units of automatic data processing machines: processing unit,528__847150,2022,3510938.414,random_forest,3477719.1732506235
528,847150,NLD,Netherlands,Units of automatic data processing machines: processing unit,528__847150,2023,3190339.364,random_forest,3415023.000867348
528,847170,NLD,Netherlands,Units of automatic data processing machines: storage units,528__847170,2022,3079208.092,random_forest,3152639.6231816383
528,847170,NLD,Netherlands,Units of automatic data processing machines: storage units,528__847170,2023,2408806.09,random_forest,2108242.803836077
528,847330,NLD,Netherlands,Machinery: parts and accessories of the machines of heading ,528__847330,2022,3772373.857,random_forest,3994952.701825505
528,847330,NLD,Netherlands,Machinery: parts and accessories of the machines of heading ,528__847330,2023,3325086.285,random_forest,2669603.4926805
528,850440,NLD,Netherlands,Electrical static converters,528__850440,2022,4833565.092999999,random_forest,3734084.0616932106
528,850440,NLD,Netherlands,Electrical static converters,528__850440,2023,5496771.698,random_forest,5093049.279453053
528,851762,NLD,Netherlands,Communication apparatus (excluding telephone sets or base st,528__851762,2022,14813936.847,random_forest,16081499.922124753
528,851762,NLD,Netherlands,Communication apparatus (excluding telephone sets or base st,528__851762,2023,14241589.037,random_forest,14680162.808233095
528,854140,NLD,Netherlands,"Electrical apparatus: photosensitive, including photovoltaic",528__854140,2022,4396816.994,random_forest,7432294.618417138
528,854140,NLD,Netherlands,"Electrical apparatus: photosensitive, including photovoltaic",528__854140,2023,3615788.278,random_forest,4713083.248048777
528,870322,NLD,Netherlands,Vehicles: spark-ignition internal combustion reciprocating p,528__870322,2022,1590659.7859999998,random_forest,2062054.3421360548
528,870322,NLD,Netherlands,Vehicles: spark-ignition internal combustion reciprocating p,528__870322,2023,2127473.45,random_forest,2366394.542392378
528,870390,NLD,Netherlands,Vehicles: for transport of persons (other than those of head,528__870390,2022,6084605.321,random_forest,6632468.291176655
528,870390,NLD,Netherlands,Vehicles: for transport of persons (other than those of head,528__870390,2023,9405319.282,random_forest,9537429.462391289
528,870421,NLD,Netherlands,Vehicles: compression-ignition internal combustion piston en,528__870421,2022,1441837.078,random_forest,1598899.0243290826
528,870421,NLD,Netherlands,Vehicles: compression-ignition internal combustion piston en,528__870421,2023,1875194.387,random_forest,1944540.0875101935
528,901890,NLD,Netherlands,"Medical, surgical or dental instruments and appliances: n.e.",528__901890,2022,4618012.6899999995,random_forest,4371738.112265382
528,901890,NLD,Netherlands,"Medical, surgical or dental instruments and appliances: n.e.",528__901890,2023,5380866.62,random_forest,4718875.976717931
528,950300,NLD,Netherlands,"Tricycles, scooters, pedal cars and similar wheeled toys: do",528__950300,2022,1866102.953,random_forest,1938045.7220160333
528,950300,NLD,Netherlands,"Tricycles, scooters, pedal cars and similar wheeled toys: do",528__950300,2023,1551370.531,random_forest,1567494.8932965172
566,100199,NGA,Nigeria,"Cereals: wheat and meslin, other than durum wheat, other tha",566__100199,2022,1535155.254,random_forest,2130540.620436909
566,100199,NGA,Nigeria,"Cereals: wheat and meslin, other than durum wheat, other tha",566__100199,2023,1370849.863,random_forest,1324401.3138484715
56,300210,BEL,Belgium,"Blood, human or animal, antisera, other blood fractions and ",56__300210,2022,9236241.786,random_forest,9396088.93628602
56,300210,BEL,Belgium,"Blood, human or animal, antisera, other blood fractions and ",56__300210,2023,11863179.029000001,random_forest,9654803.628437417
56,300490,BEL,Belgium,Medicaments: consisting of mixed or unmixed products n.e.c. ,56__300490,2022,20542107.102,random_forest,16388652.160895748
56,300490,BEL,Belgium,Medicaments: consisting of mixed or unmixed products n.e.c. ,56__300490,2023,19570942.279,random_forest,20426420.41306959
56,401110,BEL,Belgium,"Rubber: new pneumatic tyres, of a kind used on motor cars (i",56__401110,2022,930039.521,random_forest,991403.4579917834
56,401110,BEL,Belgium,"Rubber: new pneumatic tyres, of a kind used on motor cars (i",56__401110,2023,1003590.789,random_forest,957930.9818475106
56,710239,BEL,Belgium,"Diamonds: non-industrial, (other than unworked or simply saw",56__710239,2022,4521029.615999999,random_forest,4275349.284312326
56,710239,BEL,Belgium,"Diamonds: non-industrial, (other than unworked or simply saw",56__710239,2023,3886157.418,random_forest,3305778.422612556
56,870322,BEL,Belgium,Vehicles: spark-ignition internal combustion reciprocating p,56__870322,2022,2740258.444,random_forest,3471063.9251395143
56,870322,BEL,Belgium,Vehicles: spark-ignition internal combustion reciprocating p,56__870322,2023,3186126.238,random_forest,3485210.872911189
56,870332,BEL,Belgium,Vehicles: compression-ignition internal combustion piston en,56__870332,2022,2830196.949,random_forest,3150810.362490879
56,870332,BEL,Belgium,Vehicles: compression-ignition internal combustion piston en,56__870332,2023,2672653.094,random_forest,3061005.344360872
56,870390,BEL,Belgium,Vehicles: for transport of persons (other than those of head,56__870390,2022,13491052.700000001,random_forest,12248173.292874163
56,870390,BEL,Belgium,Vehicles: for transport of persons (other than those of head,56__870390,2023,19583611.816999998,random_forest,17161358.454507023
56,870421,BEL,Belgium,Vehicles: compression-ignition internal combustion piston en,56__870421,2022,2270065.09,random_forest,2487413.7612139457
56,870421,BEL,Belgium,Vehicles: compression-ignition internal combustion piston en,56__870421,2023,3420094.697,random_forest,2670069.4174373057
56,870829,BEL,Belgium,"Vehicles: parts and accessories, of bodies, other than safet",56__870829,2022,2373262.8279999997,random_forest,2240176.8015979477
56,870829,BEL,Belgium,"Vehicles: parts and accessories, of bodies, other than safet",56__870829,2023,2762823.146,random_forest,2429099.8362217895
56,901890,BEL,Belgium,"Medical, surgical or dental instruments and appliances: n.e.",56__901890,2022,2308951.113,random_forest,2298829.1488164794
56,901890,BEL,Belgium,"Medical, surgical or dental instruments and appliances: n.e.",56__901890,2023,2295725.741,random_forest,2388876.0786774815
579,870390,NOR,Norway,Vehicles: for transport of persons (other than those of head,579__870390,2022,7413754.74,random_forest,7437523.251427167
579,870390,NOR,Norway,Vehicles: for transport of persons (other than those of head,579__870390,2023,5382819.978,random_forest,9506182.3201181
608,100199,PHL,Philippines,"Cereals: wheat and meslin, other than durum wheat, other tha",608__100199,2022,2528742.637,random_forest,2141995.3905492136
608,100199,PHL,Philippines,"Cereals: wheat and meslin, other than durum wheat, other tha",608__100199,2023,1992395.997,random_forest,2229447.4090338373
608,260300,PHL,Philippines,Copper ores and concentrates,608__260300,2022,1456575.57,random_forest,984393.2654983432
608,260300,PHL,Philippines,Copper ores and concentrates,608__260300,2023,3232921.735,random_forest,1735225.73798554
616,732690,POL,Poland,Iron or steel: articles n.e.c.in heading 7326,616__732690,2022,1458475.935,random_forest,1479904.5013614143
616,732690,POL,Poland,Iron or steel: articles n.e.c.in heading 7326,616__732690,2023,1439029.294,random_forest,1525411.4240977545
616,852990,POL,Poland,Reception and transmission apparatus: for use with the appar,616__852990,2022,1490054.809,random_forest,3076276.6809150316
616,852990,POL,Poland,Reception and transmission apparatus: for use with the appar,616__852990,2023,1530039.554,random_forest,1356308.0551387453
616,901380,POL,Poland,"Optical devices, appliances and instruments: n.e.c. in headi",616__901380,2022,65182.131,random_forest,1631939.0179439655
616,901380,POL,Poland,"Optical devices, appliances and instruments: n.e.c. in headi",616__901380,2023,46907.833,random_forest,119483.41789983593
643,848180,RUS,Russian Federation,"Taps, cocks, valves and similar appliances: for pipes, boile",643__848180,2022,1531363.825,random_forest,1988562.0361176843
643,848180,RUS,Russian Federation,"Taps, cocks, valves and similar appliances: for pipes, boile",643__848180,2023,1556407.469,random_forest,1544432.1245167225
643,870323,RUS,Russian Federation,Vehicles: spark-ignition internal combustion reciprocating p,643__870323,2022,2413083.7320000003,random_forest,3832481.2353913332
643,870323,RUS,Russian Federation,Vehicles: spark-ignition internal combustion reciprocating p,643__870323,2023,6813220.817,random_forest,3036855.351955186
643,880240,RUS,Russian Federation,Aeroplanes and other aircraft: of an unladen weight exceedin,643__880240,2022,672548.225,random_forest,2555258.113535657
643,880240,RUS,Russian Federation,Aeroplanes and other aircraft: of an unladen weight exceedin,643__880240,2023,16135.841,random_forest,1570668.5441988336
643,950300,RUS,Russian Federation,"Tricycles, scooters, pedal cars and similar wheeled toys: do",643__950300,2022,1107104.33,random_forest,1537813.3375047885
643,950300,RUS,Russian Federation,"Tricycles, scooters, pedal cars and similar wheeled toys: do",643__950300,2023,1134541.55,random_forest,1055408.9339801266
682,870322,SAU,Saudi Arabia,Vehicles: spark-ignition internal combustion reciprocating p,682__870322,2022,5726917.861,random_forest,4583834.91361207
682,870322,SAU,Saudi Arabia,Vehicles: spark-ignition internal combustion reciprocating p,682__870322,2023,7822154.7530000005,random_forest,6916545.824714644
682,870323,SAU,Saudi Arabia,Vehicles: spark-ignition internal combustion reciprocating p,682__870323,2022,3036966.4420000003,random_forest,2217613.15548253
682,870323,SAU,Saudi Arabia,Vehicles: spark-ignition internal combustion reciprocating p,682__870323,2023,3401074.923,random_forest,3466235.8860110133
682,870324,SAU,Saudi Arabia,Vehicles: spark-ignition internal combustion reciprocating p,682__870324,2022,1578440.761,random_forest,2046578.795674464
682,870324,SAU,Saudi Arabia,Vehicles: spark-ignition internal combustion reciprocating p,682__870324,2023,2128038.725,random_forest,1684513.3502582593
699,260300,IND,India,Copper ores and concentrates,699__260300,2022,3111047.315,random_forest,2560930.2484850106
699,260300,IND,India,Copper ores and concentrates,699__260300,2023,3038642.402,random_forest,2683267.2242724425
699,710239,IND,India,"Diamonds: non-industrial, (other than unworked or simply saw",699__710239,2022,8624425.04,random_forest,9057754.254259815
699,710239,IND,India,"Diamonds: non-industrial, (other than unworked or simply saw",699__710239,2023,2124712.9129999997,random_forest,6238704.898249677
699,710812,IND,India,"Metals: gold, non-monetary, unwrought (but not powder)",699__710812,2022,35152787.850999996,random_forest,51357912.69749116
699,710812,IND,India,"Metals: gold, non-monetary, unwrought (but not powder)",699__710812,2023,41405614.799,random_forest,36135435.2302267
699,710813,IND,India,"Metals: gold, semi-manufactured",699__710813,2022,3231555.771,random_forest,3533859.096981618
699,710813,IND,India,"Metals: gold, semi-manufactured",699__710813,2023,3260688.299,random_forest,3624605.846328534
699,841112,IND,India,Turbo-jets: of a thrust exceeding 25kN,699__841112,2022,3087739.632,random_forest,2404712.863996054
699,841112,IND,India,Turbo-jets: of a thrust exceeding 25kN,699__841112,2023,3567507.6500000004,random_forest,3453100.4656821927
699,847130,IND,India,"Automatic data processing machines: portable, weighing not m",699__847130,2022,6888150.721000001,random_forest,6002583.118679147
699,847130,IND,India,"Automatic data processing machines: portable, weighing not m",699__847130,2023,5352412.92,random_forest,5242931.090586665
699,847150,IND,India,Units of automatic data processing machines: processing unit,699__847150,2022,2563306.035,random_forest,2633162.6235210514
699,847150,IND,India,Units of automatic data processing machines: processing unit,699__847150,2023,2375732.224,random_forest,2495687.319290626
